Id,AgeReviewer,GenderReviewer,RevRating,RevType,RevLen,WordCount,AvgWordLen,SentiG2,SentiG3,SentiGPol,SentiGSub,SentiR2,SentiR3,SentiRPol,App,AppCat,nReviews,nInstalls,ContRating,lRevLen,AppRating
922,NA,NA,4.39,Short,133,13,4.03067959,Negative,Negative,0.251610711,0.261353888,Negative,Negative,-0.519929985,Cougar Dating Life Date Older Women Sugar Mummy,DATING,16196,500000+,Everyone 10+,4.8978398,4.33
923,NA,NA,4.36,Short,36,6,3.508699242,Positive,Positive,0.679371967,0.474773238,Positive,Positive,-0.423973704,Hinge Dating Relationships,DATING,4509067,500000+,Everyone 10+,3.610917913,4.58
924,NA,NA,4.15,Short,35,6,3.806585919,Positive,Neutral,0.240604967,0.701832691,Negative,Negative,0.607281501,Coloring Learn,FAMILY,5444,5000000+,Mature,3.583518938,4.77
925,NA,NA,4.35,Long,183,32,2.773834124,Negative,Negative,0.516852518,0.590683407,Positive,Neutral,0.432006616,Candy Bomb,GAME,252826,10000000+,Mature,5.214935758,4.61
926,NA,NA,4.36,Long,236,39,3.195185172,Negative,Neutral,0.108468353,0.667443565,Positive,Neutral,-0.03809656,DRAGON BALL LEGENDS,GAME,131289,5000000+,Everyone,5.468060141,4.64
927,NA,NA,4.52,Short,20,4,4.316053532,Negative,Negative,-0.623003924,0.590241795,Negative,Negative,-0.431713631,Frozen Free Fall,FAMILY,21235,50000000+,Teen,3.044522438,4.41
928,NA,NA,4.41,Long,220,39,3.069457352,Positive,Neutral,0.502649757,0.560248723,Negative,Neutral,-0.585027224,Clash Royale,FAMILY,73572,100000000+,Mature,5.398162702,4.47
929,NA,NA,4.31,Long,162,27,3.052836294,Negative,Negative,0.303129371,0.458194111,Positive,Neutral,-0.020755031,Dude Perfect 2,GAME,238183,10000000+,Teen,5.093750201,4.72
930,NA,NA,4.57,Short,25,4,3.918581565,Negative,Negative,-0.414511333,0.351323069,Negative,Negative,-0.090710996,Dating for 50 plus Mature Singles ?FINALLY,DATING,7959,500000+,Everyone 10+,3.258096538,4.48
931,NA,NA,4.37,Short,46,7,3.655274498,Positive,Positive,-0.230368314,0.659778741,Positive,Neutral,-0.671455618,Hily Dating Chat Match Meet Hook up,DATING,61752,100000+,Everyone 10+,3.850147602,4.7
932,NA,NA,4.45,Short,49,6,3.703648737,Positive,Positive,0.230341405,0.597000068,Positive,Positive,0.366581949,A Mobile,FINANCE,1904958,10000+,Mature,3.912023005,4.54
933,NA,NA,4.32,Short,19,4,4.673581384,Negative,Negative,-0.342604577,0.295662318,Negative,Neutral,-0.058491834,Dominos Game вп,FAMILY,81193,1000000+,Teen,2.995732274,4.54
934,NA,NA,4.57,Long,324,49,2.996778992,Positive,Neutral,0.186921957,0.52889776,Negative,Neutral,-0.399768978,GUNSHIP BATTLE Helicopter 3D,GAME,44130,50000000+,Everyone,5.783825182,4.71
935,NA,NA,4.38,Short,43,9,3.388260011,Negative,Negative,-0.250188891,0.467657112,Negative,Negative,0.268470704,Free Dating Hook Up Messenger,DATING,2305,100000+,Everyone 10+,3.784189634,4.58
936,NA,NA,4.3,Long,139,20,3.164586369,Positive,Positive,0.029668567,0.546431221,Positive,Positive,0.27798469,Garena Free Fire,GAME,844447,100000000+,Everyone,4.941642423,4.63
937,NA,NA,4.54,Long,145,19,3.529614171,Positive,Neutral,0.459968488,0.490483896,Positive,Neutral,0.514106276,Find a Way Addictive Puzzle,FAMILY,203260,500000+,Teen,4.983606622,4.37
938,NA,NA,4.24,Long,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,Find a Way Addictive Puzzle,FAMILY,203413,500000+,Teen,NA,4.37
939,NA,NA,4.32,Long,229,28,3.173078102,Negative,Negative,0.019388107,0.537064942,Negative,Negative,-0.138748183,Akinator,FAMILY,28166,50000000+,Everyone,5.438079309,4.44
940,NA,NA,4.28,Short,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,Dude Perfect 2,GAME,255993,10000000+,Teen,NA,4.72
941,NA,NA,4.19,Short,29,6,3.915906846,Negative,Neutral,-0.810986381,0.450652696,Positive,Neutral,-0.185297009,Free Dating App Flirt Chat Match with Singles,DATING,22843,5000000+,Everyone 10+,3.401197382,4.34
942,NA,NA,4.27,Short,60,8,3.623863526,Negative,Negative,-0.767202682,0.435073943,Negative,Negative,-0.515974614,DINO HUNTER DEADLY SHORES,GAME,13061,10000000+,Everyone,4.110873864,4.54
943,NA,NA,4.41,Short,22,2,6.422885926,Negative,Negative,0.359682297,0.454627974,Positive,Neutral,0.12292239,Garena Free Fire,GAME,884493,100000000+,Everyone,3.135494216,4.63
944,NA,NA,4.39,Short,41,12,3.143857904,Negative,Neutral,-0.151875073,0.510142229,Negative,Neutral,-0.037386411,Block Puzzle Classic Legend ,GAME,18926,5000000+,Mature,3.737669618,4.61
945,NA,NA,4.42,Short,37,7,3.467440841,Negative,Negative,0.450302018,0.510823368,Negative,Negative,0.348583777,Fuzzy Seasons Animal Forest,FAMILY,4781,100000+,Mature,3.63758616,4.42
946,NA,NA,4.53,Long,220,30,3.250298236,Positive,Neutral,-0.299662959,0.687506562,Positive,Neutral,0.050481396,Dude Perfect 2,GAME,238383,10000000+,Mature,5.398162702,4.72
947,NA,NA,4.42,Short,58,10,3.280475437,Negative,Negative,-0.373787073,0.569787082,Negative,Neutral,-0.265661738,Cougar Dating Life Date Older Women Sugar Mummy,DATING,15774,500000+,Everyone 10+,4.077537444,4.33
948,NA,NA,4.57,Short,82,11,3.654662003,Negative,Negative,0.087665891,0.442979594,Positive,Neutral,-0.04415505,Equestria Girls,FAMILY,221328,10000000+,Mature,4.418840608,4.51
949,NA,NA,4.55,Short,60,6,3.640515168,Negative,Negative,-0.23369932,0.539096106,Negative,Neutral,0.233339745,Hello Kitty Lunchbox,FAMILY,545282,5000000+,Mature,4.110873864,4.62
950,NA,NA,4.38,Long,83,15,3.403165679,Negative,Negative,0.694326989,0.550398233,Negative,Negative,-0.38538399,Bad Piggies,FAMILY,4248,50000000+,Mature,4.430816799,4.56
951,NA,NA,4.56,Short,53,12,3.257318988,Negative,Negative,-0.683779299,0.47687856,Negative,Negative,-0.650605931,Battlelands Royale,GAME,1200,1000000+,Mature,3.988984047,4.61
952,NA,NA,4.51,Long,129,18,3.377972736,Negative,Negative,-0.368358456,0.598404339,Positive,Neutral,-0.128089433,Crossy Road,GAME,355377,100000000+,Mature,4.86753445,4.54
953,NA,NA,4.21,Short,83,14,3.331018672,Negative,Negative,-0.312998305,0.382904592,Negative,Neutral,-0.031709597,Flip the Gun Simulator Game,GAME,28947,10000000+,Mature,4.430816799,4.7
954,NA,NA,4.5,Long,177,25,3.046766172,Negative,Neutral,0.278208715,0.463797027,Negative,Negative,-0.378583481,Bubble Shooter,GAME,16898,10000000+,Mature,5.18178355,4.68
955,NA,NA,4.5,Short,15,2,5.378819115,Positive,Neutral,-0.403276384,0.213797789,Positive,Positive,0.470853541,Candy Crush Soda Saga,GAME,1491666,100000000+,Teen,2.772588722,4.7
956,NA,NA,4.32,Short,86,8,3.590150364,Positive,Neutral,0.217760273,0.546812176,Positive,Positive,0.400903379,BiggerCity Chat for gay bears chubs chasers,DATING,18887397,100000+,Everyone 10+,4.465908119,4.57
957,NA,NA,4.59,Long,184,32,2.963708935,Negative,Negative,0.404078566,0.556343411,Negative,Negative,-0.713773602,Baby puzzles,FAMILY,4019,5000000+,Teen,5.220355825,4.31
958,NA,NA,4.46,Short,54,11,3.435139786,Negative,Negative,0.143082856,0.507384041,Negative,Negative,-0.408096245,Battlelands Royale,GAME,1173,1000000+,Mature,4.007333185,4.61
959,NA,NA,4.29,Short,55,8,3.673965273,Positive,Positive,-0.539652374,0.692417515,Positive,Positive,0.154315992,A Mobile,FINANCE,1942740,10000+,Teen,4.025351691,4.54
960,NA,NA,4.42,Short,35,2,5.367545092,Negative,Negative,-0.309568061,0.375623691,Positive,Neutral,-0.292074899,Barbie?Fashion Closet,GAME,1537719,10000000+,Teen,3.583518938,4.51
961,NA,NA,4.47,Short,33,5,4.114924891,Positive,Positive,-0.149675417,0.45482232,Positive,Positive,-0.022355402,Educational Games for Kids,FAMILY,1824243,1000000+,Teen,3.526360525,4.61
962,NA,NA,4.3,Long,118,20,3.186014971,Positive,Positive,-0.70453651,0.646273985,Positive,Positive,0.08441676,Chapters Interactive Stories,GAME,2835953,1000000+,Everyone 10+,4.779123493,4.53
963,NA,NA,4.32,Long,134,19,3.214592873,Negative,Negative,0.123020583,0.449506921,Negative,Neutral,0.222986608,Agario,GAME,224817,100000000+,Teen,4.905274778,4.64
964,NA,NA,4.39,Long,129,22,3.100929447,Negative,Neutral,-0.581955009,0.562967724,Positive,Neutral,0.164412731,Candy Bomb,GAME,253183,10000000+,Mature,4.86753445,4.61
965,NA,NA,4.39,Short,32,5,3.767135316,Positive,Neutral,-0.047120864,0.525520009,Positive,Neutral,0.34217076,Crossy Road,GAME,336181,100000000+,Mature,3.496507561,4.54
966,NA,NA,4.48,Short,44,8,3.696897145,Negative,Neutral,0.021137145,0.441679022,Positive,Neutral,-0.01191664,DRAGON BALL LEGENDS,GAME,136650,5000000+,Everyone,3.80666249,4.64
967,NA,NA,4.42,Short,15,2,5.084980036,Positive,Positive,-0.057428704,0.52536787,Positive,Positive,0.070337481,Fruits Bomb,GAME,4155843,10000000+,Teen,2.772588722,4.36
968,NA,NA,4.43,Short,27,4,4.677117223,Positive,Positive,0.03524354,0.840280372,Positive,Neutral,0.393030995,BBW Dating Curvy Singles Chat LargeFriends,DATING,29885,10000+,Everyone 10+,3.33220451,4.72
969,NA,NA,4.32,Long,103,22,2.947961112,Positive,Neutral,0.580255705,0.561396696,Negative,Neutral,0.20912247,Angry Birds Rio,GAME,90688,100000000+,Teen,4.644390899,4.26
970,NA,NA,4.35,Short,72,8,3.543995514,Negative,Negative,-0.162391601,0.453710428,Negative,Negative,0.301070034,DINO HUNTER DEADLY SHORES,GAME,12989,10000000+,Everyone,4.290459441,4.54
971,NA,NA,4.43,Short,108,13,3.44535104,Negative,Negative,-0.126245453,0.441087355,Positive,Positive,-0.182466822,Choices Stories You Play,FAMILY,7452908,10000000+,Everyone,4.691347882,4.43
972,NA,NA,4.29,Short,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,Flow Free,FAMILY,9345,100000000+,Teen,NA,4.87
973,NA,NA,4.38,Long,162,27,3.063614265,Negative,Neutral,-0.338461152,0.430271261,Positive,Neutral,-0.099244825,2RedBeans,DATING,90186,10000+,Everyone 10+,5.093750201,4.61
974,NA,NA,4.58,Long,722,90,3.024269959,Negative,Negative,-0.009286955,0.638088751,Negative,Negative,0.030389051,Helix Jump,GAME,16427,100000000+,Teen,6.583409222,4.37
975,NA,NA,4.22,Long,141,18,3.404051571,Positive,Positive,0.343603835,0.48659944,Positive,Positive,0.806100237,Color Road,GAME,10945847,10000000+,Mature,4.955827058,4.27
976,NA,NA,4.31,Long,154,22,3.29100088,Negative,Negative,-0.205089473,0.638164694,Negative,Neutral,0.056841154,Agario,GAME,230067,100000000+,Teen,5.043425117,4.64
977,NA,NA,4.24,Short,63,10,3.356218053,Positive,Positive,-0.313357404,0.665959222,Positive,Positive,0.737352283,95Live SG1 Live Streaming App,DATING,376634,1000000+,Everyone,4.158883083,4.49
978,NA,NA,4.28,Short,26,5,3.77205054,Negative,Negative,-0.172411597,0.436293649,Negative,Negative,-0.422132654,Candy Crush Jelly Saga,GAME,9711,50000000+,Mature,3.295836866,4.56
979,NA,NA,4.54,Long,87,16,3.147660797,Negative,Negative,0.457044414,0.449869468,Negative,Neutral,0.284758555,Flip the Gun Simulator Game,GAME,28449,10000000+,Mature,4.477336814,4.7
980,NA,NA,4.34,Short,49,5,3.976099752,Negative,Negative,-0.075685125,0.48131531,Positive,Neutral,-0.060693076,Hello Kitty Lunchbox,FAMILY,535764,5000000+,Mature,3.912023005,4.62
981,NA,NA,4.37,Long,148,22,3.044920033,Negative,Negative,0.26689872,0.489529068,Negative,Neutral,-0.074566355,Bank of America Mobile Banking,FINANCE,148708,10000000+,Teen,5.003946306,4.73
982,NA,NA,4.34,Short,24,5,4.561561783,Negative,Neutral,-0.461680289,0.364042145,Negative,Neutral,-0.284458114,Dominos Game вп,FAMILY,81522,1000000+,Mature,3.218875825,4.54
983,NA,NA,4.03,Long,170,31,3.01988955,Positive,Positive,0.75573647,0.560509461,Positive,Positive,0.335355639,Fruits Bomb,GAME,4109545,10000000+,Mature,5.141663557,4.36
984,NA,NA,4.38,Long,209,32,2.956087892,Negative,Neutral,-0.037148489,0.647710733,Positive,Neutral,-0.540188947,Build a Bridge,FAMILY,81663,10000000+,Teen,5.347107531,4.52
985,NA,NA,4.43,Long,143,19,3.315008512,Positive,Positive,-0.343653592,0.597888944,Positive,Neutral,0.474727813,Altos Adventure,GAME,561228,10000000+,Teen,4.9698133,4.63
986,NA,NA,4.48,Short,75,11,3.445018024,Negative,Neutral,0.080898146,0.438867669,Positive,Neutral,0.037948984,Cooking Madness A Chefs Restaurant Games,GAME,162114,10000000+,Teen,4.33073334,4.4
987,NA,NA,4.51,Long,93,17,3.163510054,Positive,Positive,0.561869176,0.605689861,Positive,Positive,0.807415069,FINAL FANTASY BRAVE EXVIUS,GAME,3947450,5000000+,Everyone,4.543294782,4.45
988,NA,NA,4.18,Short,31,9,3.566025859,Negative,Negative,-0.23076398,0.462947015,Negative,Negative,-0.016898152,Coloring Learn,FAMILY,5316,5000000+,Mature,3.465735903,4.77
989,NA,NA,4.4,Short,61,9,3.646046645,Positive,Neutral,-0.93050868,0.604624495,Positive,Neutral,-0.132022376,Associated Credit Union Mobile,FINANCE,96063,50000+,Teen,4.127134385,4.35
990,NA,NA,4.28,Short,61,9,3.529380966,Negative,Negative,0.118502644,0.520898953,Negative,Neutral,-0.137132786,Cooking Madness A Chefs Restaurant Games,GAME,162219,10000000+,Mature,4.127134385,4.4
991,NA,NA,4.36,Short,20,4,4.275728349,Negative,Negative,0.112124432,0.410082816,Negative,Negative,-0.52932767,Hay Day,FAMILY,70,100000000+,Mature,3.044522438,4.52
992,NA,NA,4.3,Long,104,18,3.337035715,Negative,Negative,0.606860169,0.473343039,Negative,Negative,-0.332831519,Avakin Life 3D virtual world,FAMILY,7093,10000000+,Everyone,4.65396035,4.41
993,NA,NA,4.33,Short,70,9,3.772097095,Positive,Positive,0.130903608,0.583089911,Positive,Positive,0.218412302,Barclays US for Android,FINANCE,1749313,1000000+,Mature,4.262679877,4.73
994,NA,NA,4.43,Long,200,32,3.083435317,Positive,Positive,0.384688759,0.750149612,Positive,Positive,0.339013762,Fruits Bomb,GAME,3842213,10000000+,Teen,5.303304908,4.36
995,NA,NA,4.55,Short,79,8,3.67021169,Negative,Neutral,-0.296184673,0.448203384,Positive,Positive,0.735588882,Christian Dating For Free App,DATING,11732177,500000+,Everyone 10+,4.382026635,4.41
996,NA,NA,4.5,Short,67,13,3.275284447,Negative,Neutral,-0.024722303,0.311390546,Negative,Neutral,-0.04822717,Hily Dating Chat Match Meet Hook up,DATING,61306,100000+,Everyone 10+,4.219507705,4.7
997,NA,NA,4.63,Short,0,2,5.709138938,NA,Negative,NA,0.472613613,Positive,Neutral,NA,A Call From Santa Claus,FAMILY,144982,1000000+,Teen,0,4.6
998,NA,NA,4.18,Short,109,14,3.406160524,Positive,Positive,0.207353453,0.376268643,Positive,Positive,0.480274112,FINAL FANTASY BRAVE EXVIUS,GAME,3913094,5000000+,Everyone,4.700480366,4.45
999,NA,NA,4.47,Long,776,111,2.977799631,Negative,Negative,-0.019973729,0.650678299,Negative,Negative,0.128556409,Ecobank Mobile Banking,FINANCE,4349,1000000+,Teen,6.65544035,4.38
1000,NA,NA,4.59,Long,175,32,3.024095745,Negative,Negative,-0.658853096,0.650886,Positive,Neutral,0.281126104,Altos Adventure,GAME,582704,10000000+,Mature,5.170483995,4.63
1001,NA,NA,4.33,Short,41,5,3.887815736,Positive,Neutral,-0.374467873,0.349575135,Negative,Neutral,0.584448261,Expense IQ Money Manager,FINANCE,35858,1000000+,Mature,3.737669618,4.75
1002,NA,NA,4.41,Short,77,9,3.548193059,Negative,Negative,-0.065354283,0.533975255,Positive,Neutral,0.300940275,Altos Adventure,GAME,540449,10000000+,Teen,4.356708827,4.63
1003,NA,NA,4.38,Long,292,51,2.847417172,Negative,Neutral,-0.378496555,0.675540758,Negative,Neutral,-0.263514507,Hitwe meet people and chat,DATING,70548,10000000+,Everyone 10+,5.680172609,4.39
1004,NA,NA,4.26,Short,46,9,3.507735595,Negative,Negative,-0.270825097,0.376883961,Negative,Neutral,-0.135424904,Cougar Dating Life Date Older Women Sugar Mummy,DATING,15978,500000+,Everyone 10+,3.850147602,4.33
1005,NA,NA,4.38,Short,59,9,3.860955357,Positive,Positive,0.330251867,0.553731575,Positive,Neutral,-0.131481749,Dude Perfect 2,GAME,258009,10000000+,Teen,4.094344562,4.72
1006,NA,NA,4.59,Long,233,30,3.113421286,Positive,Neutral,-0.500912613,0.721362139,Positive,Positive,0.593566676,Free Dating App YoCutie Flirt Chat Meet,DATING,94631976,1000000+,Everyone 10+,5.455321115,4.47
1007,NA,NA,4.43,Long,130,22,3.081739064,Positive,Positive,0.557788034,0.56294205,Positive,Positive,-0.31050901,Citibanamex Movil,FINANCE,577057,5000000+,Mature,4.875197323,4.51
1008,NA,NA,4.46,Long,104,15,3.476130238,Negative,Negative,-0.013723263,0.395366571,Negative,Negative,0.556740438,Herpes Positive Singles Dating,DATING,21436,10000+,Everyone 10+,4.65396035,4.45
1009,NA,NA,4.48,Short,56,10,3.412851533,Negative,Neutral,0.12350119,0.676063422,Positive,Neutral,0.021316694,Garena Free Fire,GAME,807902,100000000+,Everyone,4.043051268,4.63
1010,NA,NA,4.33,Short,62,10,3.329335215,Positive,Positive,-0.791059625,0.514457811,Positive,Neutral,0.32112194,FastMeet Chat Dating Love,DATING,47642,1000000+,Everyone 10+,4.143134726,4.56
1011,NA,NA,4.42,Long,97,16,3.212239741,Negative,Negative,-0.107885232,0.510546927,Negative,Negative,0.099313893,Color by Number ?New Coloring Book,GAME,12542,5000000+,Mature,4.584967479,4.36
1012,NA,NA,4.15,Short,54,10,3.198993804,Negative,Negative,-0.123081655,0.464758915,Negative,Negative,0.069586656,Bubble Shooter,GAME,16413,10000000+,Teen,4.007333185,4.68
1013,NA,NA,4.63,Short,39,5,3.994325143,Negative,Negative,0.652415759,0.563404875,Positive,Neutral,-0.095533455,Angry Birds Classic,GAME,999776,100000000+,Teen,3.688879454,4.5
1014,NA,NA,4.32,Short,10,5,3.783801107,Negative,Negative,0.038625286,0.461252761,Negative,Negative,-0.984774272,Hay Day,FAMILY,60,100000000+,Teen,2.397895273,4.52
1015,NA,NA,4.15,Long,302,37,3.074278871,Negative,Negative,-0.28832679,0.441046786,Negative,Negative,-0.078886928,Baseball Boy,GAME,13755,10000000+,Teen,5.713732806,4.55
1016,NA,NA,4.5,Long,115,15,3.3142281,Positive,Positive,0.197879465,0.377571621,Positive,Positive,0.136512248,FINAL FANTASY BRAVE EXVIUS,GAME,3907439,5000000+,Everyone,4.753590191,4.45
1017,NA,NA,4.21,Short,31,4,4.586104186,Negative,Negative,-0.962196501,0.345257452,Negative,Negative,-0.769746272,Hay Day,FAMILY,20,100000000+,Mature,3.465735903,4.52
1018,NA,NA,4.53,Short,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,Hay Day,FAMILY,28,100000000+,Mature,NA,4.52
1019,NA,NA,4.67,Long,183,21,3.299190896,Negative,Negative,0.015211271,0.578690878,Negative,Negative,-0.278266637,Candy Pop Story,FAMILY,6785,1000000+,Teen,5.214935758,4.62
1020,NA,NA,4.23,Short,10,3,4.850628348,Negative,Negative,-0.011465189,0.442242244,Negative,Negative,0.018274935,Flow Free,FAMILY,9206,100000000+,Teen,2.397895273,4.87
1021,NA,NA,4.57,Short,71,12,3.334756095,Negative,Negative,0.371963912,0.511456868,Negative,Negative,-0.478010837,Battlelands Royale,GAME,1348,1000000+,Mature,4.276666119,4.61
1022,NA,NA,4.26,Long,122,15,3.731346983,Negative,Neutral,0.064867972,0.497845429,Positive,Positive,0.386482313,Asphalt 8 Airborne,GAME,10749626,100000000+,Everyone,4.812184355,4.35
1023,NA,NA,4.34,Short,52,5,3.738319588,Negative,Neutral,0.180107774,0.653025006,Positive,Positive,-0.047744929,Educational Games for Kids,FAMILY,1852298,1000000+,Mature,3.970291914,4.61
1024,NA,NA,4.35,Long,117,20,3.042661316,Negative,Negative,-0.6540246,0.495049418,Negative,Neutral,0.058103553,Extreme Car Driving Simulator,GAME,58916,100000000+,Teen,4.770684624,4.46
1025,NA,NA,4.04,Long,109,17,3.185395929,Negative,Negative,0.071943875,0.354691828,Negative,Negative,0.494522504,Dr Panda Restaurant 3,FAMILY,1696,1000000+,Mature,4.700480366,4.79
1026,NA,NA,4.23,Short,73,14,3.134703076,Negative,Negative,0.014101163,0.577935918,Negative,Negative,-0.221575225,Candy Day,FAMILY,3644,1000000+,Teen,4.304065093,4.67
1027,NA,NA,4.41,Long,172,23,3.2189867,Negative,Negative,-0.093450918,0.626254935,Negative,Negative,0.292649108,Avakin Life 3D virtual world,FAMILY,8043,10000000+,Everyone,5.153291594,4.41
1028,NA,NA,4.37,Short,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,Hello Stars,GAME,332,10000000+,Teen,NA,4.71
1029,NA,NA,4.33,Long,162,28,3.20581346,Negative,Negative,0.400938,0.570569309,Positive,Neutral,-0.035689509,Dude Perfect 2,GAME,240082,10000000+,Mature,5.093750201,4.72
1030,NA,NA,4.47,Short,73,10,3.341499169,Positive,Positive,0.373100887,0.69300687,Positive,Positive,0.088350556,Herpes Dating 1000K Singles,DATING,2532659,10000+,Everyone 10+,4.304065093,4.63
1031,NA,NA,4.24,Long,242,36,2.998775361,Negative,Negative,0.143092769,0.710809487,Positive,Neutral,0.169342209,Angry Birds Classic,GAME,977273,100000000+,Teen,5.493061443,4.5
1032,NA,NA,4.52,Short,33,5,4.126334617,Positive,Neutral,0.005472522,0.481773701,Positive,Neutral,0.147088556,Crossy Road,GAME,329885,100000000+,Teen,3.526360525,4.54
1033,NA,NA,4.5,Long,376,50,3.143807046,Negative,Neutral,0.120094789,0.526758305,Positive,Neutral,-0.0419669,95Live SG1 Live Streaming App,DATING,362058,1000000+,Everyone,5.932245187,4.49
1034,NA,NA,4.32,Short,7,3,4.987236115,Negative,Neutral,0.007406,0.273392025,Negative,Neutral,-0.05954704,Hide App Private Dating Safe Chat PrivacyHider,DATING,138120,1000000+,Teen,2.079441542,4.57
1035,NA,NA,4.3,Long,445,56,3.32661992,Positive,Positive,0.209585517,0.640082383,Positive,Positive,-0.447865805,Angry Birds Classic,GAME,993071,100000000+,Teen,6.100318952,4.5
1036,NA,NA,4.27,Short,44,7,3.625052756,Positive,Neutral,0.428015662,0.557021219,Negative,Neutral,0.481888164,Bubble Shooter,GAME,16391,10000000+,Teen,3.80666249,4.68
1037,NA,NA,4.45,Short,96,14,3.274190817,Positive,Positive,-0.101787326,0.473966785,Positive,Positive,0.290577425,Current debit card and app made for teens,FINANCE,1308812,50000+,Teen,4.574710979,4.62
1038,NA,NA,4.45,Short,21,6,3.357757127,Negative,Neutral,0.012326706,0.578047311,Negative,Neutral,0.372710887,BBW Dating Curvy Singles Chat LargeFriends,DATING,29988,10000+,Everyone 10+,3.091042453,4.72
1039,NA,NA,4.43,Short,10,4,4.065637609,Negative,Neutral,0.005301559,0.434249387,Positive,Neutral,0.027181818,Crossy Road,GAME,334673,100000000+,Teen,2.397895273,4.54
