"age","checkingStatus","creditAmountDollar","creditHistory","duration","employment","existingCredits","foreignWorker","housing","installmentCommitment","job","lamount","lamountPred","numDependents","otherParties","otherPaymentPlans","ownTelephone","personalStatus","propertyMagnitude","purpose","residenceSince","riskStatus","savingsStatus"
32,"<0",3066.29,"all_paid",10.09,"4<=X<7",1,NA,"own",2,"skilled",8.02822364073832,7.41652555011115,1,"no","bank","no","male_single","life_insurance","new_car",NA,"low","100<=X<500"
34,"no_checking",289.23,"delayed_previously",1.49,"unemployed",2,NA,"own",2,"skilled",5.6672222193444,6.81247488864862,1,"no","none","no","male_mar_wid","life_insurance","tv",NA,"high","<100"
52,"<0",5941.39,"existing_paid",12.63,">=7",1,"yes","own",3,"unskilled_resident",8.68969839171539,6.95144378639675,1,"no","none","no","male_single","life_insurance","tv",NA,"low","<100"
45,"<0",5912,"existing_paid",8.13,">=7",1,NA,"own",4,"skilled",8.68473946262804,7.06519461897545,1,"co_applicant","none","no","male_single","life_insurance","new_car",NA,"low","<100"
31,"<0",2010.27,"existing_paid",19.82,"1<=X<4",1,"yes","rent",4,"skilled",7.60602432039008,7.4814569927711,1,"no","none","no","male_div_sep","life_insurance","tv",NA,"low","<100"
42,"no_checking",287.29,"critical_other_existing_credit",NA,"unemployed",2,NA,"own",4,"high_qualif_self_emp_mgmt",5.66049215855733,6.81247488864862,1,"no","stores","yes","male_single","life_insurance","business",NA,"high","<100"
23,"no_checking",859.98,"critical_other_existing_credit",14.43,"<1",1,NA,"own",4,"skilled",6.75690913316318,7.33289513715614,1,"no","none","yes","female_div_dep_mar","life_insurance","furniture_equipment",NA,"high","<100"
28,"0<=X<200",857.72,"no_credits_all_paid",6.79,"<1",2,NA,"own",3,"skilled",6.75427770590103,7.23636582056268,1,"no","none","no","female_div_dep_mar","life_insurance","new_car",NA,"high","100<=X<500"
30,"<0",2982.67,"existing_paid",6.56,"4<=X<7",1,NA,"own",4,"high_qualif_self_emp_mgmt",8.00057415150946,7.28827717477149,2,"no","none","yes","male_single","life_insurance","new_car",NA,"low","100<=X<500"
39,"<0",2941.79,"existing_paid",15.43,"4<=X<7",1,NA,"own",4,"skilled",7.98677351860011,7.20497814015564,1,"no","none","yes","male_single","life_insurance","furniture_equipment",NA,"high","no_known_savings"
25,"no_checking",1929.93,"existing_paid",11.09,"1<=X<4",1,NA,"rent",2,"unskilled_resident",7.56523901181113,7.1536367570669,1,"no","bank","no","male_single","life_insurance","furniture_equipment",NA,"low","<100"
23,"0<=X<200",279.17,"existing_paid",1.11,"unemployed",1,NA,"own",1,"unemp_unskilled_non_res",5.63182091525833,6.81247488864862,1,"no","none","yes","male_single","life_insurance","new_car",NA,"high","no_known_savings"
38,"<0",1895.87,"critical_other_existing_credit",9.87,"1<=X<4",2,"no","own",4,"unskilled_resident",7.54743311506341,7.00775712874765,1,"no","bank","no","male_single","life_insurance","new_car",NA,"low","<100"
24,"0<=X<200",1877.54,"existing_paid",11.34,"1<=X<4",1,NA,"own",4,"skilled",7.53771768833811,7.4163482989589,1,"guarantor","bank","no","female_div_dep_mar","life_insurance","new_car",NA,"low","<100"
23,"no_checking",827.58,"critical_other_existing_credit",4.19,"<1",2,"yes","rent",1,"skilled",6.71850577931548,7.24801399898331,1,"no","none","no","female_div_dep_mar","life_insurance","furniture_equipment",NA,"high","<100"
35,"no_checking",2863.02,"existing_paid",8.14,"4<=X<7",1,NA,"own",3,"skilled",7.95963229075307,7.22980738833581,1,"no","none","no","male_single","life_insurance","tv",NA,"low","100<=X<500"
48,"no_checking",1863.56,"critical_other_existing_credit",13.61,"1<=X<4",3,NA,"own",4,"skilled",7.53024391587885,7.10236660795631,1,"no","none","yes","male_single","life_insurance","new_car",NA,"low","<100"
52,"no_checking",5494.75,"existing_paid",12.56,">=7",1,NA,"subsidized",4,"high_qualif_self_emp_mgmt",8.61154836989738,7.18148371383014,1,"no","none","yes","female_div_dep_mar","life_insurance","new_car",NA,"high","no_known_savings"
23,"0<=X<200",817.13,"existing_paid",3.36,"<1",1,NA,"own",2,"unskilled_resident",6.70579820092901,7.17665012184289,1,"guarantor","none","no","female_div_dep_mar","life_insurance","tv",NA,"high","<100"
26,"no_checking",1806.8,"critical_other_existing_credit",7.64,"1<=X<4",2,NA,"own",2,"skilled",7.49931260378045,7.30497115607004,1,"no","none","no","male_mar_wid","life_insurance","furniture_equipment",1,"high","no_known_savings"
34,"0<=X<200",271.07,"delayed_previously",4.12,"unemployed",1,"yes","own",3,"high_qualif_self_emp_mgmt",5.60237709010836,6.81247488864862,1,"no","none","yes","female_div_dep_mar","life_insurance","furniture_equipment",NA,"high","<100"
33,"no_checking",805.42,"existing_paid",9.85,"<1",1,NA,"own",4,"skilled",6.69136388049046,6.93418239775316,1,"no","none","no","male_single","life_insurance","tv",NA,"high","<100"
30,"no_checking",2736.73,"critical_other_existing_credit",6.99,"4<=X<7",2,NA,NA,2,"unskilled_resident",7.91451905601972,7.49041175427278,1,"no","none","no","male_single","life_insurance","furniture_equipment",NA,"low","<100"
61,"no_checking",2718.76,"critical_other_existing_credit",13.08,"4<=X<7",1,NA,"own",4,"skilled",7.90793117299115,7.00522367440671,1,"no","none","no","female_div_dep_mar","life_insurance","education",NA,"high","no_known_savings"
34,"no_checking",2648.88,"existing_paid",10.35,"4<=X<7",2,NA,"own",4,"skilled",7.88189218813274,7.32156245646712,NA,"no","stores","yes","male_single","life_insurance","business",1,"low","<100"
36,"<0",779.01,"all_paid",8.16,"<1",1,NA,"subsidized",3,"high_qualif_self_emp_mgmt",6.65802388275883,7.41819878446301,1,"co_applicant","bank","yes","male_single","life_insurance","tv",NA,"high","<100"
23,"<0",2633.04,"existing_paid",11.4,"4<=X<7",2,NA,"rent",2,"unskilled_resident",7.87589435117734,7.31055062031395,1,"no","none","no","male_mar_wid","life_insurance","tv",NA,"high","no_known_savings"
26,">=200",1681.05,"existing_paid",16.57,"1<=X<4",1,NA,"own",2,"skilled",7.42717387716615,7.35455650434219,1,"no","none","no","male_single","life_insurance","furniture_equipment",NA,"low","<100"
27,"0<=X<200",775.15,"existing_paid",2.98,"<1",1,NA,"rent",4,"skilled",6.65305655901237,7.08948110536353,1,"no","none","no","female_div_dep_mar","life_insurance","furniture_equipment",NA,"high","no_known_savings"
39,"no_checking",4880.82,"existing_paid",8.59,">=7",1,NA,"own",4,"high_qualif_self_emp_mgmt",8.49306851751815,7.09566030766982,1,"no","none","yes","male_single","life_insurance","new_car",NA,"low","<100"
32,"<0",2569.53,"critical_other_existing_credit",8.1,"4<=X<7",2,NA,"own",4,"high_qualif_self_emp_mgmt",7.85147828178736,7.14763746575758,1,"no","none","yes","male_mar_wid","life_insurance","tv",NA,"low","<100"
36,"<0",256.78,"critical_other_existing_credit",1.61,"unemployed",3,NA,"subsidized",4,"high_qualif_self_emp_mgmt",5.54821968716294,6.81247488864862,1,"no","none","yes","male_single","life_insurance","furniture_equipment",NA,"high","<100"
58,"no_checking",4838.77,"existing_paid",10.3,">=7",1,NA,"own",4,"skilled",8.4844158351822,7.43402909898736,1,"no","none","yes","male_single","life_insurance","tv",NA,"high","no_known_savings"
34,"0<=X<200",255.86,"critical_other_existing_credit",1.06,"unemployed",2,NA,"own",4,"high_qualif_self_emp_mgmt",5.54463041988889,6.81247488864862,1,"no","none","yes","male_single","life_insurance","used_car",NA,"high","<100"
46,"<0",755.91,"existing_paid",7.64,"<1",1,NA,"rent",4,"skilled",6.62792232147376,7.07857824037422,1,"guarantor","none","no","female_div_dep_mar","life_insurance","furniture_equipment",NA,"high","<100"
25,"<0",1602.45,"existing_paid",6.17,"1<=X<4",2,NA,"own",3,"skilled",7.37928898706001,7.17861018999089,1,"no","none","yes","female_div_dep_mar","life_insurance","tv",NA,"low","<100"
37,"no_checking",1588.48,"existing_paid",3.44,"1<=X<4",1,NA,"subsidized",4,"skilled",7.37053286313613,7.45856185193269,1,"no","stores","yes","male_single","life_insurance","education",NA,"low","<100"
28,"no_checking",1586.74,"critical_other_existing_credit",4.03,"1<=X<4",2,NA,"own",4,"skilled",7.36943687597671,7.15177552127968,1,"no","none","no","female_div_dep_mar","life_insurance","furniture_equipment",NA,"low","<100"
34,"no_checking",1522.11,"delayed_previously",2.36,"1<=X<4",2,NA,"own",1,"unskilled_resident",7.32785280913461,7.17691516188608,1,"no","none","no","male_single","life_insurance","business",NA,"low","100<=X<500"
30,"no_checking",4524.11,"critical_other_existing_credit",4.57,">=7",2,"yes","rent",2,"skilled",8.41717615170611,6.96476351479263,1,"no","none","no","male_mar_wid","life_insurance","tv",NA,"low","<100"
27,"<0",1447.01,"existing_paid",7.63,"1<=X<4",1,NA,"own",2,"skilled",7.27725463745764,7.18703456812956,1,"no","none","no","male_single","life_insurance","furniture_equipment",NA,"low","<100"
54,"no_checking",4168.55,"critical_other_existing_credit",10.65,">=7",2,"yes","subsidized",4,"skilled",8.33532353250105,7.21641723252539,2,"no","none","no","male_single","life_insurance","education",4,"low","<100"
36,"no_checking",4106.25,"existing_paid",10.88,">=7",1,NA,"own",4,"unskilled_resident",8.32026548223292,7.04410113944277,1,NA,NA,"no","female_div_dep_mar","life_insurance","business",NA,"low",">=1000"
22,"0<=X<200",1368.42,"existing_paid",9.62,"1<=X<4",1,NA,"own",1,"skilled",7.22141206860611,7.4058655879192,1,"no","none","yes","female_div_dep_mar","life_insurance","tv",NA,"low","<100"
56,"no_checking",677.8,"existing_paid",7.29,"<1",1,"yes","own",1,"skilled",6.51885225917295,7.2372523150739,1,"no","none","no","female_div_dep_mar","life_insurance","education",NA,"high","<100"
23,"0<=X<200",676.74,"existing_paid",3.6,"<1",1,"yes","rent",1,"skilled",6.51728715187988,7.19319036006199,1,"no",NA,"no","male_mar_wid","life_insurance","tv",NA,"high","<100"
43,"no_checking",676.47,"existing_paid",9.59,"<1",1,NA,"own",4,"unskilled_resident",6.51688810072953,7.23570146876174,2,"co_applicant","none","no","male_mar_wid","life_insurance","furniture_equipment",NA,"high","<100"
41,"no_checking",1312.53,"delayed_previously",6,"1<=X<4",1,NA,"rent",4,"skilled",7.17971185134742,7.07210175445308,1,"no","none","no","male_mar_wid","life_insurance","used_car",NA,"low","<100"
38,"no_checking",3914.06,"critical_other_existing_credit",9.6,">=7",2,NA,"own",4,"unskilled_resident",8.27233047742463,6.94846495570471,2,"no","none","no","male_single","life_insurance","new_car",NA,"low","<100"
22,"no_checking",2103.43,"existing_paid",11.12,"4<=X<7",1,NA,"own",4,"skilled",7.65132462460664,6.91723779762739,1,"no","none","no","male_single","life_insurance","tv",NA,"low","<100"
39,"no_checking",660.48,"existing_paid",3.04,"<1",1,"yes","own",3,"skilled",6.49296684341309,7.27884117710008,1,"no","none","yes","male_mar_wid","life_insurance","tv",NA,"high","<100"
35,"no_checking",1284.58,"critical_other_existing_credit",1.95,"1<=X<4",2,NA,"subsidized",4,NA,7.15818709565376,7.07271090223598,1,"no","none","yes","male_single","life_insurance","tv",NA,"low","<100"
NA,"no_checking",3849.06,"existing_paid",6.2,">=7",1,NA,"rent",4,"unskilled_resident",8.25558424162678,6.95347521164333,1,"no","none","no","male_mar_wid","life_insurance","new_car",NA,"low","100<=X<500"
23,"0<=X<200",652.65,"existing_paid",6.74,"<1",1,"yes","own",4,"skilled",6.4810409978348,6.93043972898002,1,"no","none","no","male_single","life_insurance","tv",1,"high","no_known_savings"
23,"<0",2060.72,"existing_paid",6.78,"4<=X<7",2,NA,"rent",4,"skilled",7.63081071528075,7.18174216993586,1,"no","none","no","female_div_dep_mar","life_insurance","new_car",NA,"low","<100"
55,">=200",3736.44,"existing_paid",13.76,">=7",1,NA,"own",3,"high_qualif_self_emp_mgmt",8.22588856543331,7.23639770792163,1,"no","none","yes","female_div_dep_mar","life_insurance","furniture_equipment",NA,"high","no_known_savings"
35,"no_checking",1238.3,"existing_paid",8.5,"1<=X<4",1,"no","rent",3,"unskilled_resident",7.12149475022105,7.0121831751883,1,"no","none","no","male_single","life_insurance","new_car",NA,"low","100<=X<500"
28,"no_checking",1233.93,"existing_paid",9.18,"1<=X<4",1,NA,"own",4,"skilled",7.11795947676234,7.14860022421666,1,"no","none","no","male_mar_wid","life_insurance","tv",NA,"low","<100"
27,"0<=X<200",1214.72,"existing_paid",1.2,"1<=X<4",1,NA,"own",2,"skilled",7.10226887654145,7.16024040126561,1,"no","bank","yes","male_mar_wid","life_insurance","business",NA,"low","<100"
26,"<0",1989.13,"critical_other_existing_credit",9.16,"4<=X<7",2,NA,"own",4,"skilled",7.59545263619526,7.20345740944953,1,"no","none","yes","male_single","life_insurance","business",NA,"low","100<=X<500"
28,"no_checking",1206.86,"critical_other_existing_credit",7.98,"1<=X<4",2,NA,"own",1,"skilled",7.09577722431217,7.30705892645291,1,"no","none","yes","female_div_dep_mar","life_insurance","tv",NA,"low","<100"
28,"no_checking",1981.94,"existing_paid",3.8,"4<=X<7",1,NA,"own",4,"skilled",7.59183144197964,7.27356842592109,1,"no","none","no","female_div_dep_mar","life_insurance","tv",NA,"low","500<=X<1000"
75,"<0",216.3,"existing_paid",8.59,"unemployed",1,NA,"own",4,"high_qualif_self_emp_mgmt",5.37666633295901,6.81247488864862,1,"no","none","yes","female_div_dep_mar","life_insurance","new_car",3,"high","no_known_savings"
59,"<0",1967.55,"existing_paid",12.1,"4<=X<7",1,NA,"own",3,"skilled",7.58454439292926,6.9349638416076,1,"no","none","no","male_single","life_insurance","tv",NA,"low","<100"
40,"<0",629.9,"critical_other_existing_credit",8.56,"<1",1,NA,"own",2,"unskilled_resident",6.44556107662788,7.03367494017668,2,"no","none","no","male_single","life_insurance","new_car",NA,"high","<100"
62,"no_checking",1168.44,"existing_paid",7.23,"1<=X<4",1,NA,"own",1,"skilled",7.06342480477867,6.94117514406584,1,"no","none","no","male_div_sep","life_insurance","domestic_appliance",NA,"low","500<=X<1000"
34,">=200",623.22,"no_credits_all_paid",4.84,"<1",2,NA,"own",4,"high_qualif_self_emp_mgmt",6.43489958646778,7.01311547627842,1,"no","none","yes","male_single","life_insurance","tv",NA,"high","<100"
20,"no_checking",3457.94,"existing_paid",9.05,">=7",1,NA,"own",1,"skilled",8.14842831502272,7.34090242322631,1,"no","none","no","male_single","life_insurance","furniture_equipment",NA,"low","<100"
74,">=200",1134.38,"critical_other_existing_credit",5.79,"1<=X<4",3,NA,"own",1,"unemp_unskilled_non_res",7.033841525157,7.12244530568918,2,"no","none","no","male_single","life_insurance","new_car",NA,"low","<100"
23,">=200",1132.63,"existing_paid",5.29,"1<=X<4",1,NA,"rent",3,"skilled",7.03229764105626,6.95226424632094,1,"no","none","no","male_mar_wid","life_insurance","tv",NA,"low","<100"
48,"<0",3395.07,"critical_other_existing_credit",7.67,">=7",2,NA,"own",3,"skilled",8.13007965833694,7.02519317440832,2,"guarantor","none","no","male_single","life_insurance","repairs",NA,"low","100<=X<500"
36,"no_checking",3369.91,"existing_paid",3.94,">=7",1,"yes","own",4,"high_qualif_self_emp_mgmt",8.12264131675833,7.17389305144588,1,"no","none","yes","male_single","life_insurance","tv",1,"low","<100"
23,">=200",605.74,"existing_paid",5.62,"<1",1,NA,"own",4,"skilled",6.40645085109978,7.0592212930526,1,"no","none","no","female_div_dep_mar","life_insurance","furniture_equipment",NA,"high","<100"
25,"no_checking",1102.07,"existing_paid",2.23,"1<=X<4",1,"yes","own",3,"skilled",7.00494550856664,7.16492884123748,1,"no","none","no","male_single","life_insurance","tv",NA,"low","<100"
61,"no_checking",3312,"critical_other_existing_credit",2.75,">=7",2,NA,"own",4,"unskilled_resident",8.10530751550515,6.9401230758773,1,"no","none","no","male_single","life_insurance","new_car",NA,"low","<100"
61,"0<=X<200",1081.98,"existing_paid",NA,"1<=X<4",1,NA,"subsidized",4,"skilled",6.98654797494724,7.09853142370478,1,"no","none","no","male_single","life_insurance","education",4,"high","no_known_savings"
24,"0<=X<200",1080.24,"existing_paid",5.76,"1<=X<4",1,"yes","own",3,"skilled",6.98493851765279,7.05412769787848,1,"no","none","no","female_div_dep_mar","life_insurance","furniture_equipment",NA,"low","<100"
27,"no_checking",1080.24,"critical_other_existing_credit",7.78,"1<=X<4",2,"yes","own",1,"skilled",6.98493851765279,7.17277285092915,1,"no","none","no","female_div_dep_mar","life_insurance","tv",NA,"low","100<=X<500"
32,"no_checking",3251.52,"critical_other_existing_credit",10.49,">=7",2,NA,"own",3,"unskilled_resident",8.08687785829752,7.02033747485827,2,"no","none","no","male_single","life_insurance","new_car",NA,"low","<100"
30,"no_checking",1068.89,"critical_other_existing_credit",8.04,"1<=X<4",2,"yes","own",3,"skilled",6.97437600582403,6.98498453342715,1,"no","none","no","male_single","life_insurance","new_car",NA,"low","<100"
27,"no_checking",1066.27,"critical_other_existing_credit",NA,"1<=X<4",2,"yes","own",1,"skilled",6.97192185595705,7.31721160468422,1,"no","none","no","male_mar_wid","life_insurance","furniture_equipment",NA,"high","no_known_savings"
47,"<0",1062.77,"existing_paid",3.79,"1<=X<4",1,NA,"own",4,"unskilled_resident",6.96863398616321,6.95574589251798,1,"no","none","yes","male_mar_wid","life_insurance","domestic_appliance",NA,"low","<100"
24,"<0",586.16,"existing_paid",5.45,"<1",1,NA,"rent",4,"skilled",6.37359278985171,7.00988445777308,1,"no","none","no","female_div_dep_mar","life_insurance","new_car",4,"high","<100"
25,"0<=X<200",1053.17,"existing_paid",NA,NA,1,NA,"own",4,"skilled",6.95955994259815,6.72883141572424,1,"no","none","no","female_div_dep_mar","life_insurance","tv",NA,NA,"<100"
29,"<0",200,"all_paid",NA,"unemployed",2,"yes","rent",1,"unemp_unskilled_non_res",5.29831736654804,6.81247488864862,1,"co_applicant","none","no","female_div_dep_mar","life_insurance","new_car",NA,"high","<100"
67,"<0",3095.03,"critical_other_existing_credit",7.62,">=7",2,NA,"own",4,"skilled",8.03755287812503,6.94515170294837,1,"no","none","yes","male_single","life_insurance","tv",NA,"high","no_known_savings"
51,"<0",3082.4,"critical_other_existing_credit",6.1,">=7",2,NA,"subsidized",3,"high_qualif_self_emp_mgmt",8.03346379331195,7.4117969180613,2,"no","bank","yes","male_single","life_insurance","other",NA,"low","<100"
44,"no_checking",1015.62,"critical_other_existing_credit",7.44,"1<=X<4",1,NA,"own",4,"skilled",6.92325454242906,6.98238377180429,1,"no","none","yes","male_single","life_insurance","new_car",NA,"low","500<=X<1000"
